Ksour Essef|11.0429,35.4421;11.0347,35.4483;11.0242,35.4404;11.0140,35.4432;11.0131,35.4545;11.0048,35.4548;10.9747,35.4427;10.9595,35.4641;10.9364,35.4451;10.9186,35.4612;10.8833,35.4510;10.8664,35.4305;10.8667,35.4213;10.8819,35.4013;10.8893,35.4033;10.8925,35.3934;10.9097,35.3982;10.9165,35.3881;10.9275,35.3946;10.9314,35.3848;10.9526,35.3853;10.9599,35.3784;10.9567,35.3412;10.9495,35.3354;10.9376,35.3453;10.9153,35.3269;10.9470,35.3227;10.9482,35.2974;10.9300,35.2620;10.9424,35.2490;10.9599,35.2711;10.9676,35.2584;10.9797,35.2636;10.9912,35.2811;11.0162,35.2848;11.0262,35.2750;11.0474,35.2838;11.0535,35.2762;11.0732,35.2827;11.0757,35.2891;11.0428,35.3239;11.0341,35.3468;11.0340,35.3828;11.0503,35.3910;11.0407,35.4189;11.0429,35.4421
Kébili Nord|9.1354,34.1657;9.1259,34.1273;9.1057,34.1037;9.1033,34.0840;9.0939,34.0708;9.0986,34.0498;9.0365,34.0076;9.0259,34.0069;8.9181,33.8615;8.8617,33.8148;8.8466,33.7837;8.8593,33.7763;8.8459,33.7703;8.8507,33.7699;8.8533,33.7527;8.8489,33.7483;8.8004,33.7572;8.8099,33.7387;8.7372,33.7465;8.6846,33.6954;8.8429,33.6449;8.8664,33.6484;8.8734,33.6648;8.8664,33.6783;8.8827,33.6973;8.9044,33.6940;8.9190,33.7144;8.9516,33.7075;8.9604,33.6968;8.9520,33.6851;8.9500,33.6666;8.9381,33.6527;8.9715,33.6125;8.9985,33.6002;9.0759,33.6367;9.1136,33.6966;9.1381,33.7095;9.1767,33.6822;9.2686,33.6560;9.3671,33.6453;9.3973,33.6626;9.3994,33.6842;9.3890,33.6989;9.3971,33.6992;9.3509,33.7106;9.3396,33.7361;9.3339,33.7728;9.2722,33.8704;9.2481,33.9292;9.2528,34.0384;9.2625,34.0590;9.2760,34.0658;9.2720,34.0732;9.2920,34.0875;9.3183,34.0913;9.3275,34.1066;9.3508,34.1131;9.3075,34.1248;9.3043,34.1326;9.2756,34.1413;9.2474,34.1854;9.2235,34.1718;9.1354,34.1657
Kébili Sud|8.6846,33.6954;8.6690,33.7067;8.6702,33.7156;8.6229,33.7129;8.6114,33.7214;8.6165,33.7284;8.5909,33.7297;8.7727,33.5251;8.7995,33.5107;8.8287,33.5099;8.8519,33.4782;8.8712,33.4981;8.8909,33.4897;8.9300,33.4956;8.9342,33.5038;8.9244,33.5197;9.0823,33.5148;9.2797,33.5212;9.3662,33.5757;9.4673,33.5610;9.5115,33.5979;9.5409,33.6019;9.5342,33.6160;9.5390,33.6353;9.4637,33.6244;9.4431,33.6840;9.3971,33.6992;9.3890,33.6989;9.3994,33.6842;9.3973,33.6626;9.3671,33.6453;9.2686,33.6560;9.1767,33.6822;9.1348,33.7088;9.1136,33.6966;9.0759,33.6367;8.9985,33.6002;8.9715,33.6125;8.9381,33.6527;8.9500,33.6666;8.9520,33.6851;8.9604,33.6968;8.9516,33.7075;8.9190,33.7144;8.9044,33.6940;8.8827,33.6973;8.8664,33.6783;8.8734,33.6648;8.8664,33.6484;8.8429,33.6449;8.6846,33.6954
Kélibia|10.9295,36.9000;10.9550,36.8877;10.9659,36.8628;10.9876,36.8785;11.0088,36.8662;11.0160,36.8522;11.0063,36.8064;11.0207,36.7969;11.0290,36.8025;11.0333,36.7965;11.0975,36.8360;11.1164,36.8331;11.1298,36.8553;11.0999,36.8551;11.0888,36.8638;11.0837,36.8806;11.0733,36.8814;11.0628,36.8658;11.0500,36.8759;11.0538,36.8807;11.0356,36.8988;11.0499,36.9232;11.0328,36.9346;11.0357,36.9413;11.0020,36.9621;10.9393,36.9165;10.9295,36.9000
La Goulette|10.2440,36.8617;10.2392,36.8578;10.2721,36.8105;10.2956,36.8132;10.3104,36.8065;10.3065,36.8153;10.3141,36.8212;10.3085,36.8259;10.3149,36.8217;10.3188,36.8278;10.2742,36.8503;10.2653,36.8623;10.2440,36.8617
La Marsa|10.3431,36.8798;10.3221,36.8932;10.3173,36.9176;10.2498,36.9400;10.2758,36.9043;10.2849,36.9013;10.2715,36.8750;10.3159,36.8572;10.3158,36.8646;10.3431,36.8798
La Soukra|10.2766,36.8908;10.2459,36.8880;10.1963,36.9138;10.1912,36.9060;10.2112,36.8924;10.1855,36.8750;10.2013,36.8634;10.2023,36.8504;10.2126,36.8485;10.2143,36.8599;10.2325,36.8712;10.2311,36.8569;10.2886,36.8672;10.2715,36.8750;10.2805,36.8852;10.2766,36.8908
Le Bardo|10.1179,36.8340;10.1192,36.7930;10.1368,36.8018;10.1516,36.8012;10.1487,36.8092;10.1555,36.8094;10.1382,36.8216;10.1254,36.8176;10.1179,36.8340
Le Kram|10.2886,36.8672;10.2661,36.8587;10.3178,36.8286;10.3216,36.8406;10.3161,36.8475;10.3073,36.8444;10.3070,36.8523;10.3159,36.8572;10.2886,36.8672
Le Sers|9.0983,35.9459;9.1126,35.9624;9.1161,35.9773;9.1693,36.0059;9.1574,36.0120;9.1708,36.0234;9.1533,36.0342;9.1636,36.0586;9.1557,36.0683;9.1605,36.0792;9.1339,36.1011;9.1216,36.1024;9.1107,36.1196;9.0914,36.1151;9.0649,36.1338;9.0431,36.1372;9.0322,36.1588;9.0357,36.1830;9.0102,36.1669;8.9825,36.1245;8.9447,36.0972;8.9053,36.1211;8.8930,36.1521;8.8363,36.1088;8.8214,36.1123;8.7909,36.1046;8.7676,36.1170;8.7720,36.1075;8.7681,36.0981;8.7773,36.0922;8.8086,36.0389;8.8349,36.0386;8.8505,36.0670;8.8674,36.0497;8.8779,36.0501;8.9230,36.0796;8.9336,36.0648;8.9436,36.0229;8.9721,36.0042;8.9698,35.9920;8.9859,35.9705;9.0085,35.9640;9.0658,35.9673;9.0855,35.9435;9.0983,35.9459
M'saken|10.5774,35.6408;10.5937,35.6482;10.6187,35.6364;10.6485,35.6676;10.6253,35.6856;10.6382,35.6933;10.6336,35.6999;10.6423,35.7146;10.6306,35.7215;10.6036,35.7575;10.6149,35.7533;10.6223,35.7653;10.6038,35.7667;10.6087,35.7755;10.6044,35.7797;10.5817,35.7689;10.5726,35.7876;10.5376,35.7909;10.5254,35.7847;10.4825,35.7825;10.4309,35.7576;10.4456,35.7422;10.4085,35.7420;10.3812,35.7285;10.4004,35.7056;10.4020,35.6924;10.4132,35.6921;10.4333,35.6717;10.4366,35.6619;10.4232,35.6570;10.4412,35.6393;10.4667,35.6359;10.4906,35.6138;10.5006,35.5753;10.4946,35.5645;10.5000,35.5568;10.5389,35.5717;10.5231,35.5923;10.5319,35.6095;10.5596,35.6283;10.5690,35.6498;10.5774,35.6408
Mahdia|11.0429,35.4421;11.0600,35.4945;11.0824,35.5097;11.0686,35.5050;11.0491,35.5150;11.0273,35.5574;11.0127,35.5524;10.9955,35.5554;10.9900,35.5412;10.9582,35.5407;10.9548,35.5356;10.9514,35.5429;10.9374,35.5426;10.9159,35.5180;10.9243,35.5078;10.8936,35.5068;10.8734,35.4989;10.8672,35.4868;10.8516,35.4868;10.8372,35.4563;10.8469,35.4513;10.8429,35.4373;10.8514,35.4392;10.8503,35.4182;10.8833,35.4510;10.9186,35.4612;10.9364,35.4451;10.9595,35.4641;10.9747,35.4427;11.0048,35.4548;11.0131,35.4545;11.0140,35.4432;11.0242,35.4404;11.0347,35.4483;11.0429,35.4421
Mahrès|10.3613,34.5984;10.3543,34.5324;10.3629,34.5161;10.3056,34.5126;10.3182,34.5041;10.3051,34.4990;10.2827,34.4688;10.2734,34.4669;10.2766,34.4264;10.2840,34.4247;10.2884,34.4100;10.2949,34.4120;10.2927,34.4067;10.3322,34.3968;10.3241,34.3930;10.3527,34.4071;10.3527,34.4184;10.3411,34.4079;10.3227,34.4059;10.3297,34.4184;10.3387,34.4163;10.3357,34.4194;10.3519,34.4279;10.3620,34.4268;10.3608,34.4199;10.3754,34.4213;10.4339,34.4866;10.4303,34.4904;10.4603,34.5079;10.4957,34.5200;10.4989,34.5118;10.4984,34.5203;10.5222,34.5271;10.5331,34.5233;10.5633,34.5290;10.5415,34.5180;10.5930,34.5390;10.6059,34.5554;10.5980,34.5459;10.6027,34.5832;10.6135,34.5935;10.5823,34.6168;10.5581,34.6239;10.5115,34.6623;10.5003,34.6558;10.4969,34.6422;10.4786,34.6534;10.4806,34.6608;10.4652,34.6640;10.4275,34.6553;10.4238,34.6596;10.4018,34.6344;10.3669,34.6276;10.3672,34.6018;10.3613,34.5984
Majel Bel Abbès|8.8306,34.7687;8.8068,34.7946;8.7917,34.8232;8.7415,34.8135;8.7002,34.8983;8.6771,34.8924;8.6590,34.8787;8.5530,34.8502;8.5122,34.8851;8.5141,34.9002;8.4811,34.8924;8.4703,34.8976;8.4501,34.8835;8.3544,34.8435;8.3505,34.8340;8.3553,34.8143;8.3252,34.8059;8.2986,34.8111;8.2853,34.8056;8.2819,34.7872;8.2838,34.7669;8.3000,34.7415;8.3628,34.7116;8.4427,34.6853;8.4827,34.6642;8.5084,34.6406;8.5399,34.6302;8.5856,34.6274;8.6509,34.6770;8.7303,34.7249;8.7506,34.7251;8.7890,34.7533;8.8306,34.7687
Makthar|9.0385,35.7840;9.0434,35.7650;9.0767,35.7831;9.0910,35.8018;9.0942,35.8188;9.1252,35.8362;9.1290,35.8207;9.1218,35.8185;9.1309,35.8051;9.1282,35.7892;9.1579,35.7942;9.1933,35.7539;9.2045,35.7515;9.2346,35.7678;9.2271,35.7736;9.2449,35.7873;9.2793,35.8037;9.2694,35.8228;9.2957,35.8279;9.2674,35.8536;9.2811,35.8589;9.2844,35.8691;9.3097,35.8860;9.2507,35.9034;9.2449,35.9125;9.2340,35.9119;9.2378,35.9158;9.2230,35.9298;9.1869,35.9299;9.1838,35.9246;9.1706,35.9292;9.1458,35.9570;9.1434,35.9886;9.1161,35.9773;9.1126,35.9624;9.0983,35.9459;9.1007,35.9127;9.0790,35.8942;9.0554,35.8969;9.0419,35.8722;9.0305,35.8643;9.0255,35.8525;9.0511,35.8527;9.0422,35.8415;9.0312,35.8358;9.0166,35.8380;9.0384,35.8167;9.0314,35.8082;9.0385,35.7840
Manouba|10.1150,36.8275;10.1041,36.8158;10.0672,36.8248;10.0753,36.8162;10.0710,36.8145;10.0600,36.8200;10.0479,36.8172;10.0814,36.7958;10.1004,36.8020;10.1152,36.7959;10.1192,36.7975;10.1150,36.8275
Mareth|10.4248,33.6356;10.4388,33.6326;10.4519,33.6467;10.4803,33.6488;10.4002,33.6707;10.3597,33.6948;10.3638,33.7021;10.3529,33.6977;10.3330,33.7082;10.2930,33.7404;10.2813,33.7400;10.2672,33.7683;10.1819,33.8243;10.1784,33.7957;10.1636,33.7895;10.1486,33.7686;10.1245,33.7567;10.1398,33.7120;10.1425,33.6547;10.1578,33.6066;10.1570,33.5977;10.1469,33.5891;10.1510,33.5857;10.1429,33.5491;10.1337,33.5383;10.1374,33.5323;10.1252,33.5162;10.1298,33.5117;10.1049,33.5132;10.0977,33.5050;10.1016,33.4942;10.0937,33.4869;10.0712,33.4862;10.0773,33.4707;10.0667,33.4564;10.0371,33.4366;10.0428,33.4166;10.0313,33.4078;10.0349,33.4024;10.0273,33.3893;10.0281,33.3759;9.9934,33.3513;9.9428,33.3337;9.9367,33.3231;9.9204,33.3169;9.9168,33.2970;10.0007,33.2932;10.0248,33.3128;10.0364,33.3096;10.0537,33.3165;10.1066,33.3461;10.0932,33.3613;10.0993,33.3725;10.1204,33.3724;10.1450,33.3875;10.1337,33.3946;10.1575,33.4087;10.2168,33.4236;10.2349,33.4174;10.2775,33.4293;10.2972,33.4697;10.3327,33.4898;10.3414,33.5138;10.3600,33.5343;10.3602,33.5547;10.3717,33.5751;10.3921,33.5933;10.4064,33.5915;10.4127,33.6056;10.4183,33.6060;10.4155,33.6302;10.4248,33.6356
Mateur|9.5177,36.9614;9.5141,36.9548;9.5193,36.9520;9.4930,36.9377;9.5100,36.9331;9.5137,36.9182;9.5264,36.9176;9.5352,36.8973;9.5520,36.8906;9.5531,36.8802;9.5881,36.8568;9.6253,36.8674;9.6349,36.8570;9.6767,36.8840;9.6922,36.8839;9.7133,36.9021;9.7399,36.8895;9.7676,36.8914;9.7893,36.9342;9.8058,36.9428;9.8127,36.9402;9.8132,36.9630;9.8286,36.9725;9.8227,36.9768;9.8328,36.9856;9.8301,37.0269;9.8469,37.0240;9.8384,37.0431;9.8298,37.0477;9.8247,37.0399;9.7864,37.0657;9.7783,37.0889;9.7553,37.0768;9.7432,37.0834;9.7142,37.0732;9.7203,37.1128;9.6288,37.1114;9.5950,37.0774;9.6054,37.0658;9.6003,37.0558;9.5127,37.0017;9.5051,36.9835;9.5063,36.9760;9.5199,36.9714;9.5177,36.9614
Matmata|10.0712,33.4862;10.0427,33.5038;10.0386,33.5184;10.0197,33.5325;10.0145,33.5297;10.0094,33.5517;9.9899,33.5735;9.9523,33.5723;9.9356,33.5844;9.9013,33.5920;9.8947,33.6001;9.8821,33.5994;9.8781,33.6107;9.8434,33.6313;9.8259,33.6561;9.8120,33.6629;9.8502,33.5654;9.8301,33.5451;9.8145,33.5493;9.8126,33.5413;9.7982,33.5393;9.7733,33.5549;9.7393,33.5580;9.6411,33.5893;9.6168,33.5908;9.5904,33.5838;9.5802,33.5661;9.5598,33.5541;9.5448,33.5227;9.5474,33.5147;9.5314,33.4975;9.5017,33.5018;9.4883,33.4951;9.5046,33.4922;9.5351,33.4673;9.5500,33.4626;9.5708,33.4397;9.6223,33.4192;9.6483,33.3502;9.7096,33.2840;9.7273,33.2864;9.7916,33.2699;9.8286,33.2848;9.8938,33.2875;9.9168,33.2970;9.9204,33.3169;9.9367,33.3231;9.9428,33.3337;10.0083,33.3601;10.0315,33.3841;10.0273,33.3893;10.0349,33.4024;10.0313,33.4078;10.0428,33.4166;10.0400,33.4424;10.0667,33.4564;10.0773,33.4707;10.0712,33.4862
Mdhilla|8.7201,34.3243;8.6995,34.3198;8.6896,34.3246;8.6554,34.3143;8.6155,34.3217;8.5871,34.3129;8.5477,34.2875;8.5375,34.2551;8.5096,34.2380;8.5205,34.2249;8.5331,34.2230;8.5454,34.1981;8.5906,34.1956;8.6030,34.2022;8.5930,34.1611;8.5865,34.1556;8.5943,34.1304;8.5886,34.0934;8.5924,34.0639;8.6322,34.0674;8.6477,34.0608;8.6537,34.0787;8.6608,34.0826;8.7253,34.0950;8.8444,34.0950;8.8544,34.0998;8.8554,34.1206;8.8655,34.1211;8.8744,34.1305;8.8711,34.1544;8.8852,34.1677;8.8763,34.1728;8.8641,34.2062;8.8238,34.1925;8.8300,34.1887;8.8159,34.1869;8.8188,34.1831;8.8094,34.1812;8.8065,34.1684;8.7710,34.1559;8.7900,34.1935;8.8026,34.2401;8.7965,34.2567;8.7774,34.2725;8.8317,34.2884;8.8467,34.3208;8.8459,34.3412;8.8055,34.3250;8.7201,34.3243
Medjez El Bab|9.4274,36.7329;9.4714,36.7258;9.4814,36.7323;9.5054,36.6603;9.5308,36.6558;9.5435,36.6354;9.5482,36.6105;9.5729,36.5985;9.5744,36.5902;9.6279,36.5767;9.6645,36.6016;9.6532,36.6132;9.6716,36.6265;9.6712,36.6380;9.6809,36.6365;9.6890,36.6466;9.6895,36.6415;9.7028,36.6407;9.7581,36.6123;9.7758,36.6180;9.8072,36.6415;9.7969,36.6351;9.7854,36.6466;9.7967,36.6527;9.7988,36.6653;9.7757,36.6855;9.7880,36.7100;9.7685,36.7216;9.7749,36.7296;9.7623,36.7309;9.7418,36.7121;9.7379,36.7226;9.7138,36.7333;9.7082,36.7437;9.6381,36.7618;9.5999,36.7894;9.5713,36.8273;9.5670,36.8434;9.5282,36.8174;9.5169,36.8010;9.5164,36.7872;9.4487,36.7596;9.4274,36.7329
Meknassy|9.8413,34.6460;9.8130,34.6637;9.7966,34.6921;9.7775,34.6908;9.7626,34.6793;9.7564,34.6886;9.7180,34.7056;9.7249,34.7395;9.6895,34.7740;9.6344,34.7871;9.6191,34.7756;9.6121,34.7611;9.5745,34.7458;9.5594,34.7565;9.5522,34.7750;9.5420,34.7725;9.5273,34.7652;9.5261,34.7535;9.5182,34.7482;9.5210,34.7360;9.5451,34.7105;9.5530,34.6844;9.5641,34.6748;9.5299,34.6550;9.4913,34.6511;9.4972,34.6434;9.5031,34.5991;9.5169,34.6012;9.5246,34.5815;9.4770,34.5768;9.4831,34.5316;9.4634,34.5243;9.4419,34.5271;9.4349,34.5078;9.4569,34.4865;9.4602,34.4908;9.5118,34.4825;9.6331,34.4981;9.6571,34.5150;9.6548,34.5249;9.6683,34.5331;9.6794,34.5611;9.7076,34.5915;9.6990,34.6017;9.7255,34.6173;9.7484,34.6087;9.7825,34.6220;9.7899,34.6305;9.8006,34.6267;9.8218,34.6313;9.8413,34.6460
Melloulèche|11.0215,35.0892;11.0235,35.1092;11.0385,35.1354;11.0505,35.1500;11.0607,35.1467;11.0530,35.1548;11.0868,35.1605;11.0641,35.1780;11.0165,35.1974;11.0060,35.2066;10.9929,35.2485;10.9779,35.2650;10.9676,35.2584;10.9599,35.2711;10.9074,35.1887;10.9406,35.1531;10.9199,35.1368;10.9561,35.0980;11.0215,35.0892
Menzel Bourguiba|9.8298,37.0477;9.8614,37.0479;9.8687,37.0661;9.9420,37.1082;9.9247,37.1124;9.9140,37.1243;9.9335,37.1445;9.9194,37.1655;9.9127,37.1567;9.8611,37.1346;9.8127,37.1421;9.8067,37.1486;9.8133,37.1600;9.8034,37.1701;9.7877,37.1751;9.7822,37.1701;9.7696,37.1374;9.7864,37.0657;9.8247,37.0399;9.8298,37.0477
Menzel Bouzaiane|9.4569,34.4865;9.4395,34.5013;9.4342,34.5147;9.4419,34.5271;9.4634,34.5243;9.4831,34.5316;9.4770,34.5768;9.5246,34.5815;9.5169,34.6012;9.5031,34.5991;9.4972,34.6434;9.4913,34.6511;9.5299,34.6550;9.5641,34.6748;9.5530,34.6844;9.5451,34.7105;9.5306,34.7311;9.5210,34.7360;9.5182,34.7482;9.5261,34.7535;9.5273,34.7652;9.4524,34.7768;9.4149,34.7704;9.4223,34.7604;9.3311,34.7203;9.3176,34.7211;9.2979,34.6937;9.2632,34.6838;9.2683,34.6707;9.2819,34.6602;9.2717,34.6455;9.2776,34.6247;9.2548,34.5787;9.2703,34.5684;9.2931,34.5804;9.2965,34.5663;9.3129,34.5653;9.3061,34.5577;9.3142,34.5523;9.3478,34.5675;9.3502,34.5630;9.3347,34.5431;9.3389,34.5308;9.3102,34.5016;9.3351,34.4941;9.3424,34.5039;9.3578,34.5067;9.4047,34.4996;9.4035,34.4934;9.4175,34.4826;9.4531,34.4814;9.4569,34.4865
Menzel Bouzelfa|10.5543,36.6616;10.5824,36.6716;10.6281,36.6647;10.6861,36.6379;10.6971,36.6633;10.7265,36.6616;10.7441,36.6795;10.7605,36.6856;10.7610,36.6930;10.7737,36.6948;10.7745,36.7101;10.7669,36.7188;10.7704,36.7405;10.7613,36.7531;10.7321,36.7670;10.6980,36.7333;10.6834,36.7057;10.6880,36.6963;10.6837,36.6761;10.6675,36.6822;10.6462,36.7078;10.6101,36.7275;10.5745,36.7239;10.5624,36.7305;10.5623,36.7200;10.5490,36.7086;10.5638,36.6822;10.5411,36.6691;10.5543,36.6616
Menzel Chaker|10.6773,34.9391;10.6933,34.9509;10.6794,34.9656;10.7014,34.9765;10.7028,35.0020;10.7115,35.0204;10.7065,35.0293;10.6400,35.0724;10.6180,35.1403;10.6160,35.1667;10.6011,35.1988;10.5942,35.2420;10.5620,35.2281;10.5920,35.1861;10.5855,35.1793;10.5292,35.1427;10.4764,35.1315;10.4274,35.0889;10.4108,35.0901;10.3941,35.1004;10.3641,35.1323;10.3352,35.1322;10.3171,35.1436;10.2814,35.1303;10.2229,35.1530;10.1729,35.1374;10.1502,35.1368;10.1431,35.1167;10.1349,35.1192;10.0685,35.0671;10.0534,35.0439;10.0636,35.0033;10.1103,34.9811;10.0969,34.9736;10.0815,34.9459;10.1212,34.8771;10.1227,34.8651;10.1354,34.8503;10.1661,34.8362;10.1817,34.8363;10.1942,34.8466;10.2259,34.8456;10.2729,34.8337;10.2895,34.8468;10.2799,34.8546;10.3095,34.8996;10.4253,34.8594;10.5187,34.8441;10.5847,34.8163;10.5975,34.8304;10.5801,34.8448;10.6322,34.8809;10.6161,34.8936;10.6369,34.9043;10.6407,34.8968;10.6622,34.9186;10.6604,34.9260;10.6773,34.9391
Menzel El Habib|9.5486,34.2647;9.5392,34.2516;9.5444,34.2395;9.5223,34.2279;9.4813,34.2282;9.4703,34.2163;9.4550,34.2176;9.4381,34.2104;9.3814,34.2223;9.3780,34.2292;9.3663,34.2219;9.3184,34.2206;9.2589,34.1956;9.2474,34.1854;9.2756,34.1413;9.3043,34.1326;9.3075,34.1248;9.3508,34.1131;9.3560,34.0974;9.3825,34.0820;9.4711,34.0979;9.4739,34.1039;9.5208,34.1224;9.5742,34.1285;9.6242,34.1262;9.6354,34.1219;9.6515,34.0964;9.7138,34.0385;9.7233,34.0335;9.7352,34.0404;9.7841,34.0373;9.7939,34.0258;9.8538,34.0500;9.8769,34.0674;9.8821,34.0924;9.8730,34.0989;9.8819,34.1115;9.9101,34.1092;9.9055,34.1229;9.9088,34.1543;9.9170,34.1637;9.9177,34.1759;9.8957,34.1688;9.8916,34.1791;9.8636,34.1987;9.8652,34.2068;9.8545,34.2158;9.8520,34.2277;9.8252,34.2381;9.8160,34.2293;9.8186,34.2204;9.7549,34.2201;9.7111,34.2815;9.5486,34.2647
Menzel Jemil|9.9290,37.1508;9.9572,37.1612;9.9609,37.1776;9.9719,37.1898;9.9809,37.1852;9.9903,37.2025;10.0147,37.1867;10.0254,37.1964;10.0299,37.2042;10.0086,37.2139;10.0165,37.2296;10.0085,37.2356;10.0090,37.2497;9.9765,37.2472;9.9139,37.2563;9.9092,37.2467;9.8801,37.2445;9.8681,37.2544;9.8376,37.2413;9.8378,37.2344;9.8297,37.2297;9.8230,37.2314;9.8213,37.2255;9.8358,37.2231;9.8613,37.2323;9.8846,37.2248;9.9338,37.2232;9.9393,37.2079;9.9194,37.1655;9.9290,37.1508
Menzel Temime|10.9635,36.7127;11.0333,36.7965;11.0290,36.8025;11.0207,36.7969;11.0063,36.8064;11.0160,36.8522;11.0088,36.8662;10.9876,36.8785;10.9659,36.8628;10.9550,36.8877;10.9295,36.9000;10.9105,36.8866;10.8863,36.8398;10.8764,36.8360;10.8656,36.8411;10.8623,36.8211;10.8383,36.8281;10.8242,36.8551;10.8129,36.8489;10.7814,36.8509;10.7700,36.8363;10.7742,36.8310;10.7652,36.8254;10.7731,36.8097;10.7592,36.7928;10.7860,36.7850;10.8241,36.7630;10.8382,36.7784;10.8895,36.7352;10.9348,36.7318;10.9356,36.7247;10.9635,36.7127
Mezzouna|9.4531,34.4814;9.4594,34.4640;9.4887,34.4460;9.5073,34.3817;9.5607,34.3695;9.5385,34.3517;9.5503,34.3151;9.5449,34.2935;9.5519,34.2778;9.5486,34.2647;9.6955,34.2826;9.7615,34.2744;9.7413,34.3159;9.7201,34.3331;9.7231,34.3372;9.7644,34.3460;9.7795,34.3585;9.8010,34.3649;9.8321,34.3634;9.8591,34.3702;9.8875,34.3968;9.8984,34.4206;9.9208,34.4317;9.9168,34.4594;9.9244,34.4678;9.9358,34.4506;9.9476,34.4500;9.9966,34.4901;10.0076,34.4867;10.0471,34.5224;10.0598,34.5258;10.0226,34.5352;9.9694,34.5381;9.9812,34.5474;9.9706,34.5675;9.9005,34.5981;9.8825,34.5925;9.8728,34.6073;9.9011,34.6327;9.8793,34.6437;9.8861,34.6593;9.8803,34.6608;9.8413,34.6460;9.8218,34.6313;9.8006,34.6267;9.7899,34.6305;9.7825,34.6220;9.7484,34.6087;9.7255,34.6173;9.7041,34.6052;9.6982,34.5988;9.7082,34.5929;9.6964,34.5840;9.6958,34.5731;9.6794,34.5611;9.6683,34.5331;9.6548,34.5249;9.6581,34.5178;9.6502,34.5065;9.6331,34.4981;9.5118,34.4825;9.4602,34.4908;9.4531,34.4814
Mnihla|10.0759,36.8724;10.0749,36.8645;10.0891,36.8443;10.0939,36.8398;10.1056,36.8454;10.1118,36.8382;10.1463,36.8548;10.1380,36.8689;10.1487,36.8763;10.1305,36.8886;10.1173,36.8895;10.0759,36.8724
Mohamedia|10.1471,36.7087;10.1248,36.6945;10.0933,36.6969;10.0861,36.6737;10.0435,36.6196;10.0902,36.5962;10.1075,36.5809;10.1399,36.6008;10.1265,36.6273;10.1300,36.6403;10.1623,36.6405;10.1735,36.6508;10.1924,36.6523;10.1860,36.6579;10.2135,36.6777;10.2038,36.6894;10.2027,36.6845;10.1778,36.6778;10.1467,36.6977;10.1515,36.7060;10.1471,36.7087
Moknine|10.7355,35.4874;10.7309,35.4745;10.7536,35.4637;10.7597,35.4498;10.7816,35.4348;10.7813,35.4272;10.8085,35.4230;10.8153,35.4332;10.8252,35.4302;10.8259,35.4353;10.8429,35.4373;10.8469,35.4513;10.8372,35.4563;10.8473,35.4836;10.8672,35.4868;10.8734,35.4989;10.8936,35.5068;10.9243,35.5078;10.9159,35.5180;10.9215,35.5297;10.9289,35.5293;10.9374,35.5426;10.9466,35.5427;10.9277,35.5670;10.9346,35.5683;10.9338,35.5771;10.9071,35.5932;10.9129,35.5939;10.9106,35.6040;10.9177,35.6020;10.9141,35.6051;10.9344,35.6134;10.9344,35.6464;10.9109,35.6511;10.9078,35.6443;10.8716,35.6302;10.8739,35.6163;10.8500,35.6123;10.8294,35.5928;10.8333,35.5701;10.8520,35.5546;10.8441,35.5516;10.8469,35.5463;10.8041,35.5291;10.8031,35.5110;10.7837,35.5040;10.7822,35.4974;10.7600,35.5018;10.7545,35.4955;10.7391,35.5034;10.7355,35.4874
Monastir|10.8330,35.6975;10.8167,35.7203;10.8248,35.7167;10.8200,35.7209;10.8244,35.7217;10.8227,35.7402;10.8255,35.7457;10.8316,35.7424;10.8308,35.7543;10.8398,35.7566;10.8436,35.7684;10.8315,35.7798;10.8374,35.7783;10.8346,35.7880;10.8303,35.7800;10.8065,35.7851;10.7465,35.7651;10.7270,35.7672;10.6855,35.7875;10.6810,35.7806;10.7014,35.7604;10.7769,35.7437;10.7525,35.7136;10.7651,35.7037;10.7995,35.7136;10.8213,35.6917;10.8330,35.6975
Mornag|10.1924,36.6523;10.1735,36.6508;10.1623,36.6405;10.1300,36.6403;10.1265,36.6273;10.1399,36.6008;10.1453,36.6017;10.1453,36.5666;10.1511,36.5696;10.1524,36.5472;10.1642,36.5475;10.1651,36.5326;10.1988,36.5124;10.2708,36.5034;10.2523,36.4705;10.2533,36.4511;10.2692,36.4551;10.2797,36.4467;10.2902,36.4648;10.3477,36.4879;10.3400,36.4981;10.3442,36.5135;10.3546,36.5160;10.3481,36.5339;10.3787,36.5440;10.3804,36.5619;10.3627,36.5825;10.3323,36.5770;10.3744,36.6227;10.3668,36.6358;10.3731,36.6392;10.3612,36.6469;10.3683,36.6565;10.3629,36.6954;10.3355,36.7052;10.2902,36.6901;10.2827,36.7119;10.2642,36.7148;10.2532,36.7250;10.2473,36.7218;10.2505,36.7051;10.2316,36.6833;10.2382,36.6737;10.2146,36.6529;10.1924,36.6523
